SEASON,NAME_TEAM,N_PLAY,SCORE_FAVOR,SCORE_AGAINST,WINS,DRAWS,LOSES,POINTS
2009-10,Getafe CF,35,0,0,0,1,0,1
2009-10,FC Barcelona,35,4,1,1,0,0,3
2009-10,UD Almería,35,1,2,0,0,1,0
2009-10,RCD Mallorca,35,3,1,1,0,0,3
2009-10,CA Osasuna,35,2,3,0,0,1,0
2009-10,Atlético Madrid,35,1,3,0,0,1,0
2009-10,Villarreal CF,36,2,4,0,0,1,0
2009-10,CD Tenerife,36,1,4,0,0,1,0
2009-10,Sporting Gijón,36,1,1,0,1,0,1
2009-10,Xerez CD,36,1,3,0,0,1,0
2009-10,Málaga CF,36,1,1,0,1,0,1
2009-10,Real Valladolid CF,36,1,3,0,0,1,0
2009-10,Real Madrid CF,36,4,1,1,0,0,3
2009-10,RCD La Coruña,36,1,3,0,0,1,0
2009-10,Sevilla FC,36,5,1,1,0,0,3
2009-10,RCD Español,36,0,1,0,0,1,0
2009-10,CA Osasuna,37,1,2,0,0,1,0
2009-10,Málaga CF,37,1,2,0,0,1,0
2009-10,RCD Mallorca,37,0,1,0,0,1,0
2009-10,Athletic Club Bilbao,37,1,5,0,0,1,0
2009-10,FC Barcelona,37,3,2,1,0,0,3
2009-10,Atlético Madrid,37,1,1,0,1,0,1
2009-10,UD Almería,37,2,2,0,1,0,1
2009-10,Real Racing Santander,37,1,2,0,0,1,0
2009-10,Valencia CF,37,0,2,0,0,1,0
2009-10,Real Zaragoza,37,2,3,0,0,1,0
2009-10,Sevilla FC,38,3,2,1,0,0,3
2009-10,RCD La Coruña,38,0,2,0,0,1,0
2009-10,Getafe CF,38,3,0,1,0,0,3
2009-10,RCD Español,38,0,2,0,0,1,0
2009-10,Villarreal CF,38,3,3,0,1,0,1
2009-10,Real Valladolid CF,38,0,4,0,0,1,0
2009-10,Real Madrid CF,38,1,1,0,1,0,1
2009-10,Xerez CD,38,1,1,0,1,0,1
2009-10,Sporting Gijón,38,0,2,0,0,1,0
2009-10,CD Tenerife,38,0,1,0,0,1,0
2010-11,Athletic Club Bilbao,1,1,0,1,0,0,3
2010-11,Sevilla FC,1,4,1,1,0,0,3
2010-11,Valencia CF,1,3,1,1,0,0,3
2010-11,Getafe CF,1,1,3,0,0,1,0
2010-11,Real Zaragoza,1,0,0,0,1,0,1
2010-11,Real Madrid CF,1,0,0,0,1,0,1
2010-11,UD Almería,1,0,0,0,1,0,1
2010-11,FC Barcelona,1,3,0,1,0,0,3
2010-11,Villarreal CF,1,0,1,0,0,1,0
2010-11,Sporting Gijón,1,0,4,0,0,1,0
2010-11,Atlético Madrid,2,2,1,1,0,0,3
2010-11,Hércules CF,2,2,0,1,0,0,3
2010-11,CA Osasuna,2,0,1,0,0,1,0
2010-11,Real Racing Santander,2,0,1,0,0,1,0
2010-11,Levante UD,2,1,4,0,0,1,0
2010-11,RCD La Coruña,2,0,0,0,1,0,1
2010-11,RCD Mallorca,2,0,2,0,0,1,0
2010-11,RCD Español,2,0,4,0,0,1,0
2010-11,Málaga CF,2,5,3,1,0,0,3
2010-11,Real Sociedad,2,2,2,0,1,0,1
2010-11,UD Almería,3,0,1,0,0,1,0
2010-11,CA Osasuna,3,0,2,0,0,1,0
2010-11,Real Madrid CF,3,2,1,1,0,0,3
2010-11,Athletic Club Bilbao,3,2,2,0,1,0,1
2010-11,FC Barcelona,3,2,1,1,0,0,3
2010-11,Valencia CF,3,2,1,1,0,0,3
2010-11,Villarreal CF,3,2,1,1,0,0,3
2010-11,Sevilla FC,3,2,1,1,0,0,3
2010-11,Real Zaragoza,3,0,2,0,0,1,0
2010-11,Getafe CF,3,2,2,0,1,0,1
2010-11,RCD Mallorca,4,0,3,0,0,1,0
2010-11,Real Sociedad,4,1,3,0,0,1,0
2010-11,RCD Español,4,0,3,0,0,1,0
2010-11,Levante UD,4,1,0,1,0,0,3
2010-11,Sporting Gijón,4,0,1,0,0,1,0
2010-11,Atlético Madrid,4,1,1,0,1,0,1
2010-11,Hércules CF,4,0,0,0,1,0,1
2010-11,Málaga CF,4,2,0,1,0,0,3
2010-11,Real Racing Santander,4,1,1,0,1,0,1
2010-11,RCD La Coruña,4,0,1,0,0,1,0
2010-11,FC Barcelona,5,3,1,1,0,0,3
2010-11,Real Madrid CF,5,0,0,0,1,0,1
2010-11,Valencia CF,5,2,0,1,0,0,3
2010-11,Real Zaragoza,5,0,1,0,0,1,0
2010-11,CA Osasuna,5,0,1,0,0,1,0
2010-11,Sevilla FC,5,0,2,0,0,1,0
2010-11,UD Almería,5,2,0,1,0,0,3
2010-11,Real Sociedad,5,0,2,0,0,1,0
2010-11,Getafe CF,5,1,0,1,0,0,3
2010-11,Villarreal CF,5,3,2,1,0,0,3
2010-11,RCD Español,6,0,1,0,0,1,0
2010-11,Athletic Club Bilbao,6,1,2,0,0,1,0
2010-11,Sporting Gijón,6,2,2,0,1,0,1
2010-11,Málaga CF,6,1,1,0,1,0,1
2010-11,RCD Mallorca,6,1,1,0,1,0,1
2010-11,Hércules CF,6,0,3,0,0,1,0
2010-11,Levante UD,6,1,1,0,1,0,1
2010-11,RCD La Coruña,6,1,6,0,0,1,0
2010-11,Atlético Madrid,6,1,3,0,0,1,0
2010-11,Real Racing Santander,6,0,2,0,0,1,0
2010-11,Getafe CF,7,0,2,0,0,1,0
2010-11,Valencia CF,7,1,2,0,0,1,0
2010-11,Real Madrid CF,7,4,1,1,0,0,3
2010-11,Real Zaragoza,7,1,2,0,0,1,0
2010-11,CA Osasuna,7,0,0,0,1,0,1
2010-11,Real Sociedad,7,1,2,0,0,1,0
2010-11,RCD Español,7,1,0,1,0,0,3
2010-11,UD Almería,7,0,1,0,0,1,0
2010-11,Sevilla FC,7,0,2,0,0,1,0
2010-11,Villarreal CF,7,2,2,0,1,0,1
2010-11,Real Racing Santander,8,1,6,0,0,1,0
2010-11,RCD Mallorca,8,2,1,1,0,0,3
2010-11,FC Barcelona,8,2,0,1,0,0,3
2010-11,Hércules CF,8,1,1,0,1,0,1
2010-11,Levante UD,8,1,2,0,0,1,0
2010-11,Sporting Gijón,8,0,3,0,0,1,0
2010-11,Málaga CF,8,0,3,0,0,1,0
2010-11,Athletic Club Bilbao,8,3,4,0,0,1,0
2010-11,Atlético Madrid,8,0,2,0,0,1,0
2010-11,RCD La Coruña,8,0,3,0,0,1,0
2010-11,Sevilla FC,9,0,5,0,0,1,0
2010-11,Real Madrid CF,9,3,1,1,0,0,3
2010-11,Real Zaragoza,9,1,1,0,1,0,1
2010-11,Getafe CF,9,0,3,0,0,1,0
2010-11,UD Almería,9,1,1,0,1,0,1
2010-11,RCD Español,9,0,3,0,0,1,0
2010-11,Real Sociedad,9,2,1,1,0,0,3
2010-11,CA Osasuna,9,1,4,0,0,1,0
2010-11,Villarreal CF,9,1,1,0,1,0,1
2010-11,Levante UD,9,1,2,0,0,1,0
2010-11,Málaga CF,10,0,1,0,0,1,0
2010-11,Real Racing Santander,10,0,1,0,0,1,0
2010-11,Sporting Gijón,10,1,1,0,1,0,1
2010-11,FC Barcelona,10,3,1,1,0,0,3
2010-11,RCD La Coruña,10,2,1,1,0,0,3
2010-11,Hércules CF,10,0,3,0,0,1,0
2010-11,Atlético Madrid,10,0,2,0,0,1,0
2010-11,Athletic Club Bilbao,10,1,4,0,0,1,0
2010-11,RCD Mallorca,10,2,3,0,0,1,0
2010-11,Valencia CF,10,0,2,0,0,1,0
2010-11,UD Almería,11,0,1,0,0,1,0
2010-11,CA Osasuna,11,0,3,0,0,1,0
2010-11,Villarreal CF,11,1,3,0,0,1,0
2010-11,Real Sociedad,11,1,2,0,0,1,0
2010-11,Levante UD,11,0,1,0,0,1,0
2010-11,RCD La Coruña,11,0,0,0,1,0,1
2010-11,RCD Español,11,0,0,0,1,0,1
2010-11,Real Madrid CF,11,1,0,1,0,0,3
2010-11,Getafe CF,11,0,2,0,0,1,0
2010-11,Sevilla FC,11,2,1,1,0,0,3
2010-11,FC Barcelona,12,8,0,1,0,0,3
2010-11,Athletic Club Bilbao,12,1,5,0,0,1,0
2010-11,Valencia CF,12,1,1,0,1,0,1
2010-11,Hércules CF,12,0,3,0,0,1,0
2010-11,Málaga CF,12,0,3,0,0,1,0
2010-11,Real Racing Santander,12,1,3,0,0,1,0
2010-11,Sporting Gijón,12,0,1,0,0,1,0
2010-11,RCD Mallorca,12,2,1,1,0,0,3
2010-11,Atlético Madrid,12,4,2,1,0,0,3
2010-11,Real Zaragoza,12,1,1,0,1,0,1
2010-11,RCD Español,13,3,2,1,0,0,3
2010-11,Getafe CF,13,3,1,1,0,0,3
2010-11,Villarreal CF,13,3,0,1,0,0,3
2010-11,CA Osasuna,13,0,1,0,0,1,0
2010-11,Levante UD,13,1,3,0,0,1,0
2010-11,Málaga CF,13,0,2,0,0,1,0
2010-11,RCD La Coruña,13,0,1,0,0,1,0
2010-11,Real Sociedad,13,3,1,1,0,0,3
2010-11,UD Almería,13,1,2,0,0,1,0
2010-11,Real Madrid CF,13,0,5,0,0,1,0
2010-11,Atlético Madrid,14,0,2,0,0,1,0
2010-11,FC Barcelona,14,3,0,1,0,0,3
2010-11,Valencia CF,14,0,2,0,0,1,0
2010-11,Real Zaragoza,14,1,1,0,1,0,1
2010-11,Sporting Gijón,14,0,1,0,0,1,0
2010-11,RCD Mallorca,14,0,3,0,0,1,0
2010-11,Real Racing Santander,14,1,4,0,0,1,0
2010-11,Athletic Club Bilbao,14,0,2,0,0,1,0
2010-11,Sevilla FC,14,0,1,0,0,1,0
2010-11,Hércules CF,14,0,1,0,0,1,0
2010-11,RCD La Coruña,15,0,2,0,0,1,0
2010-11,Villarreal CF,15,0,1,0,0,1,0
2010-11,UD Almería,15,3,1,1,0,0,3
2010-11,RCD Español,15,1,2,0,0,1,0
2010-11,Real Sociedad,15,0,5,0,0,1,0
2010-11,Málaga CF,15,1,4,0,0,1,0
2010-11,Real Racing Santander,15,1,0,1,0,0,3
2010-11,Levante UD,15,1,1,0,1,0,1
2010-11,Real Madrid CF,15,3,1,1,0,0,3
2010-11,CA Osasuna,15,3,3,0,1,0,1
2010-11,FC Barcelona,16,5,1,1,0,0,3
2010-11,Sporting Gijón,16,1,1,0,1,0,1
2010-11,Athletic Club Bilbao,16,2,1,1,0,0,3
2010-11,Valencia CF,16,2,1,1,0,0,3
2010-11,RCD Mallorca,16,1,3,0,0,1,0
2010-11,Getafe CF,16,3,2,1,0,0,3
2010-11,Atlético Madrid,16,3,0,1,0,0,3
2010-11,Real Zaragoza,16,0,0,0,1,0,1
2010-11,Sevilla FC,16,0,1,0,0,1,0
2010-11,Hércules CF,16,0,0,0,1,0,1
2010-11,RCD La Coruña,17,2,1,1,0,0,3
2010-11,Levante UD,17,1,2,0,0,1,0
2010-11,CA Osasuna,17,0,1,0,0,1,0
2010-11,Málaga CF,17,2,1,1,0,0,3
2010-11,RCD Español,17,1,2,0,0,1,0
2010-11,Real Racing Santander,17,0,0,0,1,0,1
2010-11,Real Madrid CF,17,3,2,1,0,0,3
2010-11,Hércules CF,17,0,3,0,0,1,0
2010-11,UD Almería,17,0,2,0,0,1,0
2010-11,Real Sociedad,17,1,2,0,0,1,0
2010-11,FC Barcelona,18,4,0,1,0,0,3
2010-11,Athletic Club Bilbao,18,1,1,0,1,0,1
2010-11,Sevilla FC,18,3,2,1,0,0,3
2010-11,Real Zaragoza,18,0,4,0,0,1,0
2010-11,Valencia CF,18,1,0,1,0,0,3
2010-11,UD Almería,18,1,4,0,0,1,0
2010-11,Getafe CF,18,0,0,0,1,0,1
2010-11,Villarreal CF,18,2,4,0,0,1,0
2010-11,Sporting Gijón,18,1,1,0,1,0,1
2010-11,Atlético Madrid,18,1,4,0,0,1,0
2010-11,Real Racing Santander,19,1,2,0,0,1,0
2010-11,Real Sociedad,19,4,0,1,0,0,3
2010-11,RCD Español,19,2,1,1,0,0,3
2010-11,Hércules CF,19,0,2,0,0,1,0
2010-11,CA Osasuna,19,2,4,0,0,1,0
2010-11,Levante UD,19,0,1,0,0,1,0
2010-11,Real Madrid CF,19,1,1,0,1,0,1
2010-11,Málaga CF,19,1,4,0,0,1,0
2010-11,RCD La Coruña,19,0,2,0,0,1,0
2010-11,RCD Mallorca,19,0,3,0,0,1,0
2010-11,Real Racing Santander,20,0,3,0,0,1,0
2010-11,Levante UD,20,1,4,0,0,1,0
2010-11,Málaga CF,20,3,4,0,0,1,0
2010-11,CA Osasuna,20,2,3,0,0,1,0
2010-11,RCD Español,20,3,1,1,0,0,3
2010-11,RCD Mallorca,20,0,1,0,0,1,0
2010-11,Atlético Madrid,20,0,1,0,0,1,0
2010-11,Real Sociedad,20,1,2,0,0,1,0
2010-11,RCD La Coruña,20,0,1,0,0,1,0
2010-11,Hércules CF,20,0,3,0,0,1,0
2010-11,FC Barcelona,21,3,0,1,0,0,3
2010-11,Sevilla FC,21,3,3,0,1,0,1
2010-11,Getafe CF,21,0,2,0,0,1,0
2010-11,Real Zaragoza,21,2,1,1,0,0,3
2010-11,Sporting Gijón,21,4,0,1,0,0,3
2010-11,UD Almería,21,0,2,0,0,1,0
2010-11,Athletic Club Bilbao,21,2,0,1,0,0,3
2010-11,Villarreal CF,21,1,0,1,0,0,3
2010-11,Real Madrid CF,21,0,1,0,0,1,0
2010-11,Valencia CF,21,1,1,0,1,0,1
2010-11,RCD Español,22,2,3,0,0,1,0
2010-11,Sporting Gijón,22,0,3,0,0,1,0
2010-11,Atlético Madrid,22,0,3,0,0,1,0
2010-11,RCD La Coruña,22,1,4,0,0,1,0
2010-11,RCD Mallorca,22,1,1,0,1,0,1
2010-11,Levante UD,22,1,0,1,0,0,3
2010-11,Real Racing Santander,22,1,1,0,1,0,1
2010-11,Real Sociedad,22,1,4,0,0,1,0
2010-11,Málaga CF,22,0,0,0,1,0,1
2010-11,Hércules CF,22,0,2,0,0,1,0
2010-11,Valencia CF,23,2,1,1,0,0,3
2010-11,Sevilla FC,23,2,3,0,0,1,0
2010-11,FC Barcelona,23,1,1,0,1,0,1
2010-11,Real Madrid CF,23,1,0,1,0,0,3
2010-11,Real Zaragoza,23,1,2,0,0,1,0
2010-11,Villarreal CF,23,0,1,0,0,1,0
2010-11,UD Almería,23,0,1,0,0,1,0
2010-11,Getafe CF,23,2,2,0,1,0,1
2010-11,CA Osasuna,23,0,1,0,0,1,0
2010-11,Athletic Club Bilbao,23,0,1,0,0,1,0
2010-11,Levante UD,24,0,2,0,0,1,0
2010-11,Sporting Gijón,24,0,0,0,1,0,1
2010-11,Atlético Madrid,24,1,0,1,0,0,3
2010-11,RCD La Coruña,24,1,1,0,1,0,1
2010-11,Athletic Club Bilbao,24,1,2,0,0,1,0
2010-11,Real Racing Santander,24,1,0,1,0,0,3
2010-11,RCD Español,24,0,4,0,0,1,0
2010-11,Hércules CF,24,0,1,0,0,1,0
2010-11,Málaga CF,24,1,1,0,1,0,1
2010-11,RCD Mallorca,24,0,1,0,0,1,0
2010-11,Sevilla FC,25,2,2,0,1,0,1
2010-11,Real Sociedad,25,1,4,0,0,1,0
2010-11,Real Madrid CF,25,0,0,0,1,0,1
2010-11,FC Barcelona,25,3,0,1,0,0,3
2010-11,Real Zaragoza,25,0,0,0,1,0,1
2010-11,Valencia CF,25,2,1,1,0,0,3
2010-11,Getafe CF,25,0,0,0,1,0,1
2010-11,CA Osasuna,25,1,2,0,0,1,0
2010-11,Villarreal CF,25,2,2,0,1,0,1
2010-11,UD Almería,25,1,3,0,0,1,0
2010-11,RCD Mallorca,26,2,1,1,0,0,3
2010-11,Sporting Gijón,26,0,3,0,0,1,0
2010-11,Atlético Madrid,26,1,1,0,1,0,1
2010-11,RCD La Coruña,26,0,0,0,1,0,1
2010-11,Levante UD,26,1,1,0,1,0,1
2010-11,FC Barcelona,26,1,0,1,0,0,3
2010-11,Hércules CF,26,0,1,0,0,1,0
2010-11,Athletic Club Bilbao,26,1,2,0,0,1,0
2010-11,Real Racing Santander,26,1,1,0,1,0,1
2010-11,Málaga CF,26,0,7,0,0,1,0
2010-11,Villarreal CF,27,1,3,0,0,1,0
2010-11,Real Zaragoza,27,0,1,0,0,1,0
2010-11,Valencia CF,27,2,1,1,0,0,3
2010-11,Sevilla FC,27,0,2,0,0,1,0
2010-11,UD Almería,27,2,1,1,0,0,3
2010-11,RCD Español,27,0,1,0,0,1,0
2010-11,CA Osasuna,27,1,0,1,0,0,3
2010-11,Real Madrid CF,27,3,1,1,0,0,3
2010-11,Getafe CF,27,0,2,0,0,1,0
2010-11,Real Sociedad,27,1,2,0,0,1,0
2010-11,Atlético Madrid,28,2,2,0,1,0,1
2010-11,Hércules CF,28,0,2,0,0,1,0
2010-11,Valencia CF,28,0,4,0,0,1,0
2010-11,RCD La Coruña,28,0,2,0,0,1,0
2010-11,RCD Mallorca,28,1,1,0,1,0,1
2010-11,Real Racing Santander,28,1,3,0,0,1,0
2010-11,FC Barcelona,28,1,1,0,1,0,1
2010-11,Málaga CF,28,2,0,1,0,0,3
2010-11,Sporting Gijón,28,1,1,0,1,0,1
2010-11,Athletic Club Bilbao,28,2,2,0,1,0,1
2010-11,Real Madrid CF,29,2,1,1,0,0,3
2010-11,Getafe CF,29,1,2,0,0,1,0
2010-11,Real Zaragoza,29,0,1,0,0,1,0
2010-11,Villarreal CF,29,1,0,1,0,0,3
2010-11,CA Osasuna,29,4,0,1,0,0,3
2010-11,Levante UD,29,1,0,1,0,0,3
2010-11,RCD Español,29,0,2,0,0,1,0
2010-11,Real Sociedad,29,1,2,0,0,1,0
2010-11,UD Almería,29,0,1,0,0,1,0
2010-11,Sevilla FC,29,1,0,1,0,0,3
2010-11,Valencia CF,30,4,2,1,0,0,3
2010-11,Sporting Gijón,30,1,0,1,0,0,3
2010-11,FC Barcelona,30,1,0,1,0,0,3
2010-11,Real Racing Santander,30,2,1,1,0,0,3
2010-11,RCD Mallorca,30,1,2,0,0,1,0
2010-11,Málaga CF,30,1,3,0,0,1,0
2010-11,Atlético Madrid,30,3,2,1,0,0,3
2010-11,Real Zaragoza,30,1,3,0,0,1,0
2010-11,Hércules CF,30,3,1,1,0,0,3
2010-11,Athletic Club Bilbao,30,3,1,1,0,0,3
2010-11,Real Madrid CF,31,3,0,1,0,0,3
2010-11,UD Almería,31,1,3,0,0,1,0
2010-11,Sevilla FC,31,2,2,0,1,0,1
2010-11,Real Sociedad,31,0,3,0,0,1,0
2010-11,RCD Español,31,0,0,0,1,0,1
2010-11,RCD La Coruña,31,0,0,0,1,0,1
2010-11,Levante UD,31,1,1,0,1,0,1
2010-11,CA Osasuna,31,0,1,0,0,1,0
2010-11,Villarreal CF,31,0,5,0,0,1,0
2010-11,Getafe CF,31,1,2,0,0,1,0
2010-11,Valencia CF,32,3,0,1,0,0,3
2010-11,Sevilla FC,32,0,1,0,0,1,0
2010-11,RCD Mallorca,32,0,3,0,0,1,0
2010-11,FC Barcelona,32,1,1,0,1,0,1
2010-11,Atlético Madrid,32,2,2,0,1,0,1
2010-11,Real Racing Santander,32,0,2,0,0,1,0
2010-11,Hércules CF,32,1,2,0,0,1,0
2010-11,Athletic Club Bilbao,32,2,1,1,0,0,3
2010-11,Sporting Gijón,32,1,2,0,0,1,0
2010-11,Real Zaragoza,32,0,1,0,0,1,0
2010-11,Real Sociedad,33,1,2,0,0,1,0
2010-11,CA Osasuna,33,0,2,0,0,1,0
2010-11,Real Madrid CF,33,6,3,1,0,0,3
2010-11,Levante UD,33,1,4,0,0,1,0
2010-11,RCD La Coruña,33,0,1,0,0,1,0
2010-11,Getafe CF,33,0,2,0,0,1,0
2010-11,Málaga CF,33,2,1,1,0,0,3
2010-11,Villarreal CF,33,2,3,0,0,1,0
2010-11,RCD Español,33,0,1,0,0,1,0
2010-11,UD Almería,33,0,1,0,0,1,0
2010-11,Atlético Madrid,34,1,0,1,0,0,3
2010-11,Real Zaragoza,34,3,2,1,0,0,3
2010-11,FC Barcelona,34,1,2,0,0,1,0
2010-11,Sevilla FC,34,1,0,1,0,0,3
2010-11,Sporting Gijón,34,0,0,0,1,0,1
2010-11,Hércules CF,34,1,3,0,0,1,0
2010-11,Valencia CF,34,0,1,0,0,1,0
2010-11,RCD Mallorca,34,0,2,0,0,1,0
2010-11,Getafe CF,34,1,2,0,0,1,0
2010-11,Athletic Club Bilbao,34,1,2,0,0,1,0
2010-11,Levante UD,35,2,3,0,0,1,0
2010-11,Málaga CF,35,3,0,1,0,0,3
2010-11,UD Almería,35,0,2,0,0,1,0
2010-11,Real Racing Santander,35,3,2,1,0,0,3
2010-11,Real Madrid CF,35,6,2,1,0,0,3
2010-11,RCD La Coruña,35,2,2,0,1,0,1
2010-11,Real Sociedad,35,0,3,0,0,1,0
2010-11,RCD Español,35,0,2,0,0,1,0
2010-11,Villarreal CF,35,0,0,0,1,0,1
2010-11,CA Osasuna,35,3,1,1,0,0,3
2010-11,Athletic Club Bilbao,36,1,2,0,0,1,0
2010-11,Sporting Gijón,36,0,2,0,0,1,0
2010-11,Getafe CF,36,0,4,0,0,1,0
2010-11,Atlético Madrid,36,1,2,0,0,1,0
2010-11,Villarreal CF,36,0,0,0,1,0,1
2010-11,Valencia CF,36,2,2,0,1,0,1
2010-11,RCD Mallorca,36,2,2,0,1,0,1
2010-11,FC Barcelona,36,1,1,0,1,0,1
2010-11,Sevilla FC,36,2,3,0,0,1,0
2010-11,Real Zaragoza,36,1,2,0,0,1,0
2010-11,RCD Mallorca,37,1,3,0,0,1,0
2010-11,Málaga CF,37,1,1,0,1,0,1
2010-11,Hércules CF,37,1,2,0,0,1,0
2010-11,RCD La Coruña,37,0,0,0,1,0,1
2010-11,CA Osasuna,37,0,2,0,0,1,0
2010-11,Real Sociedad,37,1,3,0,0,1,0
2010-11,Real Racing Santander,37,1,2,0,0,1,0
2010-11,Levante UD,37,0,0,0,1,0,1
2010-11,Real Madrid CF,37,3,1,1,0,0,3
2010-11,RCD Español,37,0,1,0,0,1,0
2010-11,Sevilla FC,38,3,2,1,0,0,3
2010-11,Sporting Gijón,38,0,0,0,1,0,1
2010-11,Valencia CF,38,2,0,1,0,0,3
2010-11,Real Zaragoza,38,2,1,1,0,0,3
2010-11,FC Barcelona,38,3,1,1,0,0,3
2010-11,Atlético Madrid,38,4,3,1,0,0,3
2010-11,Villarreal CF,38,0,1,0,0,1,0
2010-11,UD Almería,38,1,8,0,0,1,0
2010-11,Athletic Club Bilbao,38,2,1,1,0,0,3
2010-11,Getafe CF,38,1,1,0,1,0,1
2011-12,Real Betis,1,1,0,1,0,0,3
2011-12,Real Sociedad,1,2,1,1,0,0,3
2011-12,Real Racing Santander,1,3,4,0,0,1,0
2011-12,Rayo Vallecano,1,1,1,0,1,0,1
2011-12,CA Osasuna,1,0,0,0,1,0,1
2011-12,Levante UD,1,1,1,0,1,0,1
2011-12,RCD Español,1,0,1,0,0,1,0
2011-12,Málaga CF,1,1,2,0,0,1,0
2011-12,Real Madrid CF,1,6,0,1,0,0,3
2011-12,Villarreal CF,1,0,5,0,0,1,0
2011-12,Getafe CF,2,2,4,0,0,1,0
2011-12,FC Barcelona,2,2,2,0,1,0,1
2011-12,Atlético Madrid,2,0,1,0,0,1,0
2011-12,Sevilla FC,2,2,2,0,1,0,1
2011-12,RCD Mallorca,2,0,1,0,0,1,0
2011-12,Athletic Club Bilbao,2,1,2,0,0,1,0
2011-12,Sporting Gijón,2,1,2,0,0,1,0
2011-12,Levante UD,2,0,0,0,1,0,1
2011-12,Real Zaragoza,2,0,0,0,1,0,1
2011-12,Granada CF,2,0,4,0,0,1,0
2011-12,CA Osasuna,3,0,8,0,0,1,0
2011-12,Villarreal CF,3,0,1,0,0,1,0
2011-12,Málaga CF,3,1,0,1,0,0,3
2011-12,Real Sociedad,3,0,1,0,0,1,0
2011-12,Valencia CF,3,1,0,1,0,0,3
2011-12,Real Betis,3,3,2,1,0,0,3
2011-12,Real Racing Santander,3,0,4,0,0,1,0
2011-12,Rayo Vallecano,3,1,0,1,0,0,3
2011-12,Real Madrid CF,3,0,1,0,0,1,0
2011-12,RCD Español,3,1,2,0,0,1,0
2011-12,Sevilla FC,4,0,0,0,1,0,1
2011-12,Granada CF,4,0,1,0,0,1,0
2011-12,RCD Mallorca,4,0,2,0,0,1,0
2011-12,Sporting Gijón,4,0,4,0,0,1,0
2011-12,Athletic Club Bilbao,4,0,1,0,0,1,0
2011-12,Real Madrid CF,4,0,0,0,1,0,1
2011-12,FC Barcelona,4,2,2,0,1,0,1
2011-12,Levante UD,4,2,1,1,0,0,3
2011-12,Real Zaragoza,4,3,4,0,0,1,0
2011-12,Getafe CF,4,0,1,0,0,1,0
2011-12,Villarreal CF,5,1,1,0,1,0,1
2011-12,Atlético Madrid,5,0,5,0,0,1,0
2011-12,Rayo Vallecano,5,2,6,0,0,1,0
2011-12,Valencia CF,5,0,1,0,0,1,0
2011-12,CA Osasuna,5,1,1,0,1,0,1
2011-12,RCD Español,5,1,3,0,0,1,0
2011-12,Real Sociedad,5,1,2,0,0,1,0
2011-12,Real Racing Santander,5,0,0,0,1,0,1
2011-12,Málaga CF,5,0,0,0,1,0,1
2011-12,Real Betis,5,0,1,0,0,1,0
2011-12,Getafe CF,6,2,3,0,0,1,0
2011-12,RCD Mallorca,6,2,2,0,1,0,1
2011-12,Rayo Vallecano,6,1,1,0,1,0,1
2011-12,Granada CF,6,0,1,0,0,1,0
2011-12,Real Zaragoza,6,2,2,0,1,0,1
2011-12,Sevilla FC,6,0,0,0,1,0,1
2011-12,Levante UD,6,1,0,1,0,0,3
2011-12,Real Madrid CF,6,4,0,1,0,0,3
2011-12,Athletic Club Bilbao,6,2,1,1,0,0,3
2011-12,FC Barcelona,6,1,0,1,0,0,3
2011-12,Real Racing Santander,7,0,3,0,0,1,0
2011-12,Villarreal CF,7,0,0,0,1,0,1
2011-12,Atlético Madrid,7,0,0,0,1,0,1
2011-12,Valencia CF,7,1,1,0,1,0,1
2011-12,Real Betis,7,1,4,0,0,1,0
2011-12,Málaga CF,7,0,3,0,0,1,0
2011-12,Sporting Gijón,7,1,2,0,0,1,0
2011-12,RCD Español,7,1,0,1,0,0,3
2011-12,Real Sociedad,7,0,2,0,0,1,0
2011-12,CA Osasuna,7,1,3,0,0,1,0
2011-12,Sevilla FC,8,0,0,0,1,0,1
2011-12,Real Madrid CF,8,4,0,1,0,0,3
2011-12,RCD Español,8,1,0,1,0,0,3
2011-12,Granada CF,8,0,2,0,0,1,0
2011-12,RCD Mallorca,8,1,1,0,1,0,1
2011-12,Rayo Vallecano,8,2,0,1,0,0,3
2011-12,Real Zaragoza,8,0,3,0,0,1,0
2011-12,Getafe CF,8,0,0,0,1,0,1
2011-12,Athletic Club Bilbao,8,1,1,0,1,0,1
2011-12,Levante UD,8,3,0,1,0,0,3
2011-12,FC Barcelona,9,1,0,1,0,0,3
2011-12,Real Racing Santander,9,2,2,0,1,0,1
2011-12,CA Osasuna,9,2,2,0,1,0,1
2011-12,Real Sociedad,9,2,3,0,0,1,0
2011-12,Sporting Gijón,9,2,1,1,0,0,3
2011-12,Villarreal CF,9,0,3,0,0,1,0
2011-12,Málaga CF,9,0,2,0,0,1,0
2011-12,Valencia CF,9,1,0,1,0,0,3
2011-12,Atlético Madrid,9,0,3,0,0,1,0
2011-12,Real Betis,9,0,1,0,0,1,0
2011-12,RCD Mallorca,10,0,5,0,0,1,0
2011-12,Real Madrid CF,10,1,0,1,0,0,3
2011-12,Getafe CF,10,1,3,0,0,1,0
2011-12,Rayo Vallecano,10,0,2,0,0,1,0
2011-12,Real Zaragoza,10,1,3,0,0,1,0
2011-12,RCD Español,10,1,2,0,0,1,0
2011-12,Levante UD,10,0,2,0,0,1,0
2011-12,Real Betis,10,0,1,0,0,1,0
2011-12,Athletic Club Bilbao,10,1,1,0,1,0,1
